,nsga3_adaptation,custom_adaptation,anchors_adaptation,nsga3_confidence,custom_confidence,anchors_confidence,nsga3_score,custom_score,anchors_score,score_diff_custom_NSGA,score_diff_anchors_custom,score_diff_anchors_nsga,score_improvement_NSGA_custom[%],score_improvement_anchors_custom[%],score_improvement_anchors_NSGA[%],nsga3_time,custom_time,anchors_time,speed-up_custom_NSGA,speed-up_anchors_NSGA,speed-up_anchors_custom,iterations_anchors
60,"[8.08028519e-03 9.99763938e+01 9.99586621e+01 8.71451000e+01
 4.00000000e+01 1.96177000e+01 2.50094000e+01 9.54410000e+01
 1.00000000e+00]","[3.40000000e-03 7.47481929e+01 9.49428586e+01 8.71451000e+01
 4.00000000e+01 1.96177000e+01 2.50094000e+01 9.54410000e+01
 1.00000000e+00]",[50.     76.501  77.409  87.1451 40.     19.6177 25.0094 95.441   1.    ],[0.90371998 0.33739001 0.98760939 0.99566382],[0.90371998 0.09504768 0.99546993 0.99847144],[0.60332946 0.16674125 0.99169594 0.99347275],0.0002434146342225052,0.10104116161616161,0.32030000000000003,0.10079774698193911,0.21925883838383842,0.3200565853657775,414.0989604174741,2.1699952264678615,1314.8617230351647,5.521695137023926,0.33196353912353516,1.1171035766601562,16.63343857461741,4.94286765559585,0.2971645119211042,48
61,"[ 0.52960441 99.89941685 74.72374058 57.5091     42.         39.0652
 19.9817      5.3372      0.        ]","[3.40000000e-03 9.09038455e+01 9.89825717e+01 5.75091000e+01
 4.20000000e+01 3.90652000e+01 1.99817000e+01 5.33720000e+00
 0.00000000e+00]",[ 0.     74.     90.6585 57.5091 42.     39.0652 19.9817  5.3372  0.    ],[0.66691262 0.15065555 0.02250395 0.65453863],[0.67551416 0.14683092 0.1465096  0.33916524],[0.67551416 0.14069096 0.0101245  0.39600557],0.08635482324469834,0.03372327609427617,0.11780499999999994,-0.052631547150422175,0.08408172390572377,0.031450176755301595,-0.6094801097708625,2.493284569110856,0.36419710646831116,6.8888466358184814,0.15690875053405762,1.6148371696472168,43.903521074328054,4.2659698236469525,0.0971669178065405,78
62,"[ 0.87760261 85.32491456 99.97350019  8.2017     16.         29.6056
 58.504      74.3745      0.        ]","[3.40000e-03 0.00000e+00 0.00000e+00 8.20170e+00 1.60000e+01 2.96056e+01
 5.85040e+01 7.43745e+01 0.00000e+00]",[ 8.1921 77.024  77.409   8.2017 16.     29.6056 58.504  74.3745  0.    ],[6.29819574e-01 1.49779256e-01 5.64145921e-05 1.98450568e-03],[0.00178704 0.00395846 0.26584277 0.38546103],[5.36496168e-01 6.13286925e-02 9.77250966e-05 1.22647230e-02],0.05193062619704181,0.666678,0.17919699999999994,0.6147473738029582,-0.48748100000000005,0.12726637380295813,11.837857904320376,-0.7312090694458195,2.4506997724246156,6.287249565124512,0.2279949188232422,0.838407039642334,27.576270548374954,7.499041954378942,0.27193822098691495,42
63,"[49.78249256 99.98550704 99.96559316 63.8384     28.         56.3313
 67.7949     96.0659      1.        ]","[14.14320202 99.9914     86.92300202 63.8384     28.         56.3313
 67.7949     96.0659      1.        ]",[20.8097 81.503  99.09   63.8384 28.     56.3313 67.7949 96.0659  1.    ],[0.41217717 0.48774024 0.97858572 0.97477311],[0.42374439 0.06712797 0.99542928 0.99212497],[0.42374439 0.05366232 0.98993683 0.99246287],0.1661046411909014,0.09076266666666655,0.1340556666666669,-0.07534197452423486,0.04329300000000036,-0.0320489745242345,-0.45358139293438243,0.47699127394523905,-0.1929444854427705,6.000120162963867,0.6887681484222412,21.396648406982422,8.711378679034913,0.280423365792459,0.03219046905483916,1002
64,"[49.83795774 57.87591865 99.94899686 64.5287     48.         51.0372
 89.3011     99.1819      1.        ]",[24.7337 99.9914 77.409  64.5287 48.     51.0372 89.3011 99.1819  1.    ],"[ 22.2242 100.     100.      64.5287  48.      51.0372  89.3011  99.1819
   1.    ]",[0.22906014 0.42251747 0.9831003  0.95974201],[0.2061529  0.06712797 0.99425113 0.97045624],[0.06214635 0.21562747 0.98661971 0.96114594],0.30671014073871694,0.1577776666666667,0.07408066666666668,-0.14893247407205024,-0.08369700000000002,-0.23262947407205026,-0.4855805344855689,-0.5304743172354347,-0.758466849226954,5.883379697799683,0.1380596160888672,11.959948778152466,42.61477660500394,0.49192348620647924,0.011543495599334347,1002
65,"[ 6.04929728 71.07266456 83.34865719 34.8513     66.         80.2786
 76.6471     80.0008      0.        ]","[ 1.01338586 99.9914     98.98257172 34.8513     66.         80.2786
 76.6471     80.0008      0.        ]","[  7.3385 100.      96.681   34.8513  66.      80.2786  76.6471  80.0008
   0.    ]",[0.3078857  0.59631095 0.00883497 0.53426242],[0.3078857  0.68304509 0.06282787 0.15857233],[0.3078857  0.68304509 0.03460573 0.14081648],0.1720932517660092,0.006798047138047214,0.03552500000000014,-0.165295204627962,0.028726952861952926,-0.13656825176600906,-0.9604978866499057,4.22576547037668,-0.7935712200481715,4.789285898208618,0.15958809852600098,1.0317237377166748,30.010294893189176,4.64202356030682,0.15468103785145826,72
66,"[ 0.45107031 99.9245795  95.36802291 92.7769     49.         86.0899
 79.0704     52.1091      0.        ]","[ 1.01338586 99.9914     98.98257172 92.7769     49.         86.0899
 79.0704     52.1091      0.        ]",[ 0.     68.998  79.818  92.7769 49.     86.0899 79.0704 52.1091  0.    ],[0.25002738 0.81932049 0.13467017 0.59707242],[0.21751281 0.81487256 0.17639807 0.38227063],[0.25002738 0.60313616 0.02046957 0.44884059],0.017194892994523703,0.006798047138047214,0.1706133333333334,-0.010396845856476489,0.16381528619528618,0.1534184403388097,-0.6046473135824525,24.097403690899274,8.9223259713027,6.198124647140503,0.1873760223388672,1.0383474826812744,33.07853678274412,5.9692200833726545,0.1804559894102263,90
67,"[ 0.87294383 95.11523068 74.44741453 28.5102     44.         50.1796
  6.2887     78.4897      0.        ]","[3.40000e-03 9.06126e+01 7.98074e+01 2.85102e+01 4.40000e+01 5.01796e+01
 6.28870e+00 7.84897e+01 0.00000e+00]",[47.4905 91.8631 83.0119 28.5102 44.     50.1796  6.2887 78.4897  0.    ],[0.18609239 0.52131427 0.36502305 0.81545156],[0.19206844 0.48226976 0.24777883 0.77023149],[0.15701771 0.32960784 0.04131668 0.55876869],0.10436766205595882,0.09861133333333327,0.24205166666666666,-0.005756328722625548,0.1434403333333334,0.13768400461070784,-0.055154332378732185,1.4546029192046905,1.3192209339410688,5.323707580566406,0.263139009475708,0.8049061298370361,20.231540702283713,6.61407260203654,0.3269188787628987,42
68,"[ 25.4759926   99.99444938  77.47668588  79.5124     100.
  19.3745      31.0489      11.2091       1.        ]","[ 47.471   99.9914  49.598   79.5124 100.      19.3745  31.0489  11.2091
   1.    ]","[ 48.7355  81.503  100.      79.5124 100.      19.3745  31.0489  11.2091
   1.    ]",[0.95372331 0.47387062 0.90061092 0.99510139],[0.94605015 0.40770806 0.91294926 0.99565637],[0.94605015 0.2329881  0.90087825 0.99054694],0.16001619114488752,0.326272,0.22410833333333324,0.16625580885511249,-0.10216366666666676,0.06409214218844572,1.0389936647384344,-0.3131242235517199,0.4005353566403361,6.500237703323364,0.3821573257446289,14.976333379745483,17.009323818816583,0.4340339880597552,0.025517415782254943,1002
69,"[ 0.88186651 99.99996575 95.54159719 68.2768     52.          9.1261
 54.1117     73.9579      1.        ]",[16.1921 99.9914 77.409  68.2768 52.      9.1261 54.1117 73.9579  1.    ],"[ 23.7206  81.503  100.      68.2768  52.       9.1261  54.1117  73.9579
   1.    ]",[0.9551703  0.58030271 0.99778384 0.99930215],[0.9551703  0.48202285 0.99584407 0.9983651 ],[0.9551703  0.36505763 0.98780161 0.99607867],0.017801011883696316,0.12930566666666665,0.14072533333333315,0.11150465478297034,0.011419666666666495,0.12292432144963683,6.263950359198165,0.08831528393960432,6.905468197693941,6.9981982707977295,0.16494107246398926,19.083555698394775,42.4284756140749,0.3667135402542613,0.008643099591648079,1002
